Time Stamp,Region,Latitude,Longitude,Number of cases
6/9/2020,Brookside,34.0536909,-118.2427666,0
6/9/2020,Burbank,34.1816482,-118.3258554,424
6/9/2020,Cadillac-Corning,33.973951,-118.248405,34
6/9/2020,Calabasas,34.1446643,-118.6440973,94
6/9/2020,Canoga Park,34.2010776,-118.5978259,576
6/9/2020,Canyon Country,34.4233293,-118.4720281,73
6/9/2020,Carson,33.8322043,-118.2517547,632
6/9/2020,Carthay,34.0611213,-118.3672997,93
6/9/2020,Castaic,34.4888822,-118.6228656,1305
6/9/2020,Central,34.0536909,-118.2427666,568
6/9/2020,Century City,34.0574263,-118.4147267,39
6/9/2020,Century Palms/Cove,34.062844,-118.415813,381
6/9/2020,Cerritos,33.8644291,-118.0539323,141
6/9/2020,Chatsworth,34.2595715,-118.6023247,219
6/9/2020,Cheviot Hills,34.0405878,-118.4098875,22
6/9/2020,Chinatown,34.0638402,-118.2358676,29
6/9/2020,Claremont,34.0966764,-117.7197785,60
6/9/2020,Cloverdale/Cochran,34.062323,-118.346155,88
6/9/2020,Commerce,34.002581,-118.156586,95
6/9/2020,Compton,33.894927,-118.226624,911
6/9/2020,Country Club Park,34.050289,-118.3211871,111
6/9/2020,Covina,34.1024,-117.854865,339
6/9/2020,Crenshaw District,34.0611479,-118.3194219,86
6/9/2020,Crestview,34.0621851,-118.4250119,96
6/9/2020,Cudahy,33.9620584,-118.1835395,303
6/9/2020,Culver City,34.0211224,-118.3964665,222
6/9/2020,Del Rey,33.9896527,-118.4243437,88
6/9/2020,Diamond Bar,34.0286226,-117.8103367,81
6/9/2020,Downey,33.942215,-118.1235646,900
6/9/2020,Downtown,34.0428494,-118.2476732,175
6/9/2020,Duarte,34.1394513,-117.9772873,189
6/9/2020,Eagle Rock,34.1366877,-118.2076796,205
6/9/2020,East Hollywood,34.0904277,-118.2966254,245
6/9/2020,East Los Angeles,34.0239015,-118.1720157,1368
6/9/2020,Echo Park,34.0779819,-118.2567824,55
6/9/2020,El Monte,34.0751571,-118.036849,756
6/9/2020,El Segundo,33.917028,-118.4156337,74
6/9/2020,El Sereno,34.0811213,-118.1778495,224
6/9/2020,Elysian Park,34.0774343,-118.2386204,16
6/9/2020,Elysian Valley,34.0959128,-118.2420326,67
6/9/2020,Encino,34.1591324,-118.5016166,150
6/9/2020,Exposition,34.013654,-118.2872106,14
6/9/2020,Exposition Park,34.013654,-118.2872106,314
6/9/2020,Faircrest Heights,33.275839,-96.991881,7
6/9/2020,Figueroa Park Square,34.065295,-118.244762,50
6/9/2020,Florence-Firestone,33.9674263,-118.2433068,1473
6/9/2020,Gardena,33.8963593,-118.3053037,320
6/9/2020,Glassell Park,34.1161201,-118.2289627,201
6/9/2020,Glendale,34.1469416,-118.2478471,1071
6/9/2020,Glendora,34.1361187,-117.865339,175
6/9/2020,Gramercy Place,33.8677941,-118.3135464,82
6/9/2020,Granada Hills,34.2661558,-118.5174342,399
6/9/2020,Green Meadows,33.9409877,-118.2629968,216
6/9/2020,Hacienda Heights,33.9930677,-117.9686755,186
6/9/2020,Hancock Park,34.0677881,-118.3325765,87
6/9/2020,Harbor City,33.7911012,-118.3012604,129
6/9/2020,Harbor Gateway,33.8542249,-118.2992198,178
6/9/2020,Harbor Pines,33.7825681,-118.3069302,9
6/9/2020,Harvard Heights,34.0471105,-118.3054828,166
6/9/2020,Harvard Park,33.9839471,-118.3046228,395
6/9/2020,Hawaiian Gardens,33.8284787,-118.0743137,99
6/9/2020,Hawthorne,33.9188589,-118.3483256,599
6/9/2020,Hermosa Beach,33.86428,-118.39591,36
6/9/2020,Hidden Hills,34.164091,-118.657837,3
6/9/2020,Highland Park,34.1099469,-118.1969828,266
6/9/2020,Historic Filipinotown,34.88298,-114.7569,161
6/9/2020,Hollywood,34.0980031,-118.3295232,304
6/9/2020,Hollywood Hills,34.1311792,-118.3355474,87
6/9/2020,Huntington Park,33.9827043,-118.2120343,653
6/9/2020,Hyde Park,33.9805691,-118.3306308,180
6/9/2020,Industry,34.0197335,-117.9586754,11
6/9/2020,Inglewood,33.9562003,-118.353132,707
6/9/2020,Irwindale,34.1069927,-117.9342148,5
6/9/2020,Jefferson Park,34.0272344,-118.3175756,54
6/9/2020,Koreatown,34.0580134,-118.3008095,347
6/9/2020,La Canada Flintridge,34.1998302,-118.2005236,89
6/9/2020,La Habra Heights,33.9604546,-117.9504255,11
6/9/2020,La Mirada,33.9060971,-118.0107092,238
6/9/2020,La Puente,34.01979,-117.9503677,174
6/9/2020,La Verne,34.1008426,-117.7678355,40
6/9/2020,Lafayette Square,34.046406,-118.33379,23
6/9/2020,Lake Balboa,34.1811656,-118.495236,233
6/9/2020,Lake Los Angeles,34.6127395,-117.8403955,85
6/9/2020,Lakeview Terrace,34.1396617,-117.8986251,127
6/9/2020,Lakewood,33.8503463,-118.1171914,247
6/9/2020,Lancaster,34.6981064,-118.1366153,739
6/9/2020,Lawndale,33.8885217,-118.3531991,199
6/9/2020,Leimert Park,34.007702,-118.3320627,67
6/9/2020,Lincoln Heights,34.0812482,-118.2034419,327
6/9/2020,Little Armenia,34.0981716,-118.3044966,218
6/9/2020,Little Bangladesh,34.056179,-118.271908,169
6/9/2020,Little Tokyo,34.0482168,-118.2411814,33
6/9/2020,Lomita,33.8036545,-118.3195014,53
6/9/2020,Longwood,33.973537,-118.4263953,27
6/9/2020,Los Feliz,34.1100408,-118.2889236,59
6/9/2020,Lynwood,33.924831,-118.2024154,794
6/9/2020,Malibu,34.035591,-118.689423,39
6/9/2020,Manchester Square,33.966374,-118.3133775,29
6/9/2020,Mandeville Canyon,34.0610395,-118.4949801,3
6/9/2020,Manhattan Beach,33.8915985,-118.3951241,83
6/9/2020,Mar Vista,34.0037605,-118.4391641,90
6/9/2020,Marina Peninsula,33.7487127,-118.1227115,15
6/9/2020,Maywood,33.9866807,-118.185349,369
6/9/2020,Melrose,34.0536909,-118.2427666,640
6/9/2020,Mid-city,34.0415271,-118.3603703,125
6/9/2020,Miracle Mile,34.008544,-118.133415,46
6/9/2020,Mission Hills,34.2572249,-118.4670285,184
6/9/2020,Monrovia,34.1483499,-118.0014517,174
6/9/2020,Montebello,34.0159398,-118.111975,492
6/9/2020,Monterey Park,34.051522,-118.129807,200
6/9/2020,Mt. Washington,34.0988396,-118.2211069,116
6/9/2020,North Hills,34.2429575,-118.4854081,544
6/9/2020,North Hollywood,34.1729044,-118.3740371,829
6/9/2020,Northridge,34.2345615,-118.5369316,408
6/9/2020,Norwalk,33.9092802,-118.0849169,638
6/9/2020,Pacific Palisades,34.0480643,-118.5264706,61
6/9/2020,Pacoima,34.2625025,-118.427027,897
6/9/2020,Palisades Highlands,34.040067,-118.345948,5
6/9/2020,Palmdale,34.5793131,-118.1171108,847
6/9/2020,Palms,34.0247328,-118.4116152,206
6/9/2020,Palos Verdes Estates,33.7872386,-118.401813,43
6/9/2020,Panorama City,34.2242902,-118.4453745,943
6/9/2020,Paramount,33.898917,-118.171005,456
6/9/2020,Park La Brea,34.0674016,-118.3552363,22
6/9/2020,Pasadena,34.1476452,-118.1444779,69
6/9/2020,Pico Rivera,33.9830688,-118.096735,632
6/9/2020,Pico-Union,34.0465669,-118.2878942,685
6/9/2020,Playa Del Rey,33.9550828,-118.4367496,3
6/9/2020,Playa Vista,33.9760102,-118.4181654,49
6/9/2020,Pomona,34.0553813,-117.7517496,709
6/9/2020,Porter Ranch,34.2818164,-118.5612714,97
6/9/2020,Rancho Palos Verdes,33.7483311,-118.3707683,99
6/9/2020,Rancho Park,34.0344461,-118.4252632,19
6/9/2020,Redondo Beach,33.8455911,-118.3886766,151
6/9/2020,Regent Square,34.0615961,-118.4465521,5
6/9/2020,Reseda,34.2000784,-118.5369884,712
6/9/2020,Reseda Ranch,34.2765145,-118.5363704,31
6/9/2020,Reynier Village,34.0355228,-118.3864708,13
6/9/2020,Rolling Hills,33.7668041,-118.3496623,2
6/9/2020,Rolling Hills Estates,33.7877943,-118.3581284,14
6/9/2020,Rosemead,34.0676169,-118.0879763,147
6/9/2020,Rowland Heights,33.9761238,-117.9053395,173
6/9/2020,San Dimas,34.1066756,-117.8067257,79
6/9/2020,San Fernando,34.28497,-118.437652,230
6/9/2020,San Gabriel,34.0991325,-118.1086041,166
6/9/2020,San Marino,34.1215947,-118.1057394,24
6/9/2020,San Pedro,33.7358518,-118.2922934,1002
6/9/2020,Santa Clarita,34.3916641,-118.542586,847
6/9/2020,Santa Fe Springs,33.9480787,-118.0691499,89
6/9/2020,Santa Monica,34.0194704,-118.4912273,312
6/9/2020,Santa Monica Mountains,34.031132,-118.261507,1690
6/9/2020,Shadow Hills,34.2619469,-118.3517463,11
6/9/2020,Sherman Oaks,34.1508718,-118.4489865,272
6/9/2020,Sierra Madre,34.1616729,-118.0528456,14
6/9/2020,Signal Hill,33.804826,-118.168259,40
6/9/2020,Silverlake,34.092941,-118.2697155,216
6/9/2020,South Carthay,34.0561214,-118.3734109,39
6/9/2020,South El Monte,34.0519548,-118.0467339,189
6/9/2020,South Gate,33.9463456,-118.200981,884
6/9/2020,South Park,33.9959381,-118.2697608,531
6/9/2020,South Pasadena,34.1133062,-118.1478291,136
6/9/2020,South Whittier,33.9435081,-118.0347827,225
6/9/2020,St Elmo Village,34.006541,-118.157565,48
6/9/2020,Stevenson Ranch,34.3864721,-118.5826635,128
6/9/2020,Studio City,34.1483989,-118.3961877,89
6/9/2020,Sun Valley,34.2175042,-118.3703576,364
6/9/2020,Sunland,34.2669466,-118.3023,166
6/9/2020,Sycamore Square,34.329077,-118.4660031,1
6/9/2020,Sylmar,34.3076252,-118.4492148,917
6/9/2020,Tarzana,34.1714436,-118.5429789,270
6/9/2020,Temple City,34.1082994,-118.0577568,180
6/9/2020,Temple-Beaudry,34.0628846,-118.2512529,380
6/9/2020,Thai Town,34.1018533,-118.3048616,37
6/9/2020,Toluca Lake,34.1521688,-118.3571417,21
6/9/2020,Toluca Terrace,34.1521688,-118.3571417,8
6/9/2020,Toluca Woods,34.060921,-118.258622,3
6/9/2020,Torrance,33.8358492,-118.3406288,417
6/9/2020,Tujunga,34.252225,-118.2884105,135
6/9/2020,University Hills,34.0680353,-118.1733524,15
6/9/2020,University Park,34.027449,-118.2839493,249
6/9/2020,Valinda,34.0384785,-117.933559,217
6/9/2020,Valley Glen,34.1826379,-118.4138666,159
6/9/2020,Valley Village,34.1637147,-118.3965758,231
6/9/2020,Van Nuys,34.1866193,-118.4486669,880
6/9/2020,Venice,33.995044,-118.4668875,73
6/9/2020,Vermont Knolls,33.9668188,-118.29167,199
6/9/2020,Vermont Square,34.0019449,-118.3002125,96
6/9/2020,Vermont Vista,33.9419475,-118.2858138,457
6/9/2020,Vernon,34.007135,-118.22525,21
6/9/2020,Vernon Central,34.007135,-118.22525,801
6/9/2020,Victoria Park,34.0466887,-118.3307729,64
6/9/2020,View Heights,34.033882,-118.347713,10
6/9/2020,Walnut,34.0202894,-117.8653386,54
6/9/2020,Watts,33.9405674,-118.2428485,404
6/9/2020,Wellington Square,34.043033,-118.331976,30
6/9/2020,West Adams,34.0294356,-118.3524833,288
6/9/2020,West Covina,34.0686208,-117.9389526,469
6/9/2020,West Hills,34.2032325,-118.645476,163
6/9/2020,West Hollywood,34.0923014,-118.3692894,193
6/9/2020,West Los Angeles,34.0463986,-118.448135,117
6/9/2020,West Vernon,34.007135,-118.22525,611
6/9/2020,West Whittier/Los Nietos,34.036211,-118.219955,211
6/9/2020,Westchester,33.9597349,-118.4006322,111
6/9/2020,Westlake,34.0629226,-118.2728204,930
6/9/2020,Westlake Village,34.1460234,-118.8061794,6
6/9/2020,Westwood,34.0561207,-118.4306347,83
6/9/2020,Whittier,33.9708782,-118.0308396,416
6/9/2020,Wholesale District,34.0365749,-118.2354342,1136
6/9/2020,Willowbrook,33.9187863,-118.2343933,395
6/9/2020,Wilmington,33.7800164,-118.2625095,342
6/9/2020,Wilshire Center,34.0615146,-118.4327712,291
6/9/2020,Winnetka,34.2058826,-118.570934,345
6/9/2020,Woodland Hills,34.1684364,-118.6058382,191
6/10/2020,Acton,34.4807415,-118.1868379,58
6/10/2020,Adams-Normandie,34.0317877,-118.3002466,60
6/10/2020,Agoura Hills,34.14791,-118.7657042,36
6/10/2020,Alhambra,34.093042,-118.12706,256
6/10/2020,Alsace,33.9879995,-118.3476199,67
6/10/2020,Altadena,34.1863161,-118.1352329,174
6/10/2020,Angeles National Forest,34.3216546,-118.019201,0
6/10/2020,Angelino Heights,34.0702889,-118.2547965,21
6/10/2020,Arcadia,34.1362075,-118.0401497,102
6/10/2020,Arleta,34.2413266,-118.4322047,311
6/10/2020,Artesia,33.8690197,-118.0796195,49
6/10/2020,Atwater Village,34.1163979,-118.2564637,52
6/10/2020,Avalon,33.34221,-118.3272612,2
6/10/2020,Azusa,34.1338751,-117.9056046,317
6/10/2020,Baldwin Hills,34.0109887,-118.3370709,192
6/10/2020,Baldwin Park,34.0854739,-117.9611761,427
6/10/2020,Bassett,34.0497323,-117.9967323,246
6/10/2020,Bel Air,34.0827278,-118.4479802,39
6/10/2020,Bell,33.9747806,-118.1866361,437
6/10/2020,Bell Gardens,33.9694561,-118.1503953,398
6/10/2020,Bellflower,33.8825705,-118.1167679,503
6/10/2020,Beverly Crest,34.1167701,-118.4322607,37
6/10/2020,Beverly Hills,34.0696501,-118.3963062,152
6/10/2020,Beverlywood,34.0459334,-118.39492,40
6/10/2020,Boyle Heights,34.0436892,-118.2097684,999
6/10/2020,Bradbury,34.1469511,-117.9708982,4
6/10/2020,Brentwood,34.0521403,-118.4740699,86
6/10/2020,Brookside,34.0536909,-118.2427666,0
6/10/2020,Burbank,34.1816482,-118.3258554,426
6/10/2020,Cadillac-Corning,33.973951,-118.248405,35
6/10/2020,Calabasas,34.1446643,-118.6440973,95
6/10/2020,Canoga Park,34.2010776,-118.5978259,583
6/10/2020,Canyon Country,34.4233293,-118.4720281,73
6/10/2020,Carson,33.8322043,-118.2517547,640
6/10/2020,Carthay,34.0611213,-118.3672997,93
6/10/2020,Castaic,34.4888822,-118.6228656,1422
6/10/2020,Central,34.0536909,-118.2427666,580
6/10/2020,Century City,34.0574263,-118.4147267,40
6/10/2020,Century Palms/Cove,34.062844,-118.415813,380
6/10/2020,Cerritos,33.8644291,-118.0539323,144
6/10/2020,Chatsworth,34.2595715,-118.6023247,220
6/10/2020,Cheviot Hills,34.0405878,-118.4098875,22
6/10/2020,Chinatown,34.0638402,-118.2358676,29
6/10/2020,Claremont,34.0966764,-117.7197785,66
6/10/2020,Cloverdale/Cochran,34.062323,-118.346155,89
6/10/2020,Commerce,34.002581,-118.156586,99
6/10/2020,Compton,33.894927,-118.226624,936
6/10/2020,Country Club Park,34.050289,-118.3211871,111
6/10/2020,Covina,34.1024,-117.854865,345
6/10/2020,Crenshaw District,34.0611479,-118.3194219,88
6/10/2020,Crestview,34.0621851,-118.4250119,97
6/10/2020,Cudahy,33.9620584,-118.1835395,311
6/10/2020,Culver City,34.0211224,-118.3964665,222
6/10/2020,Del Rey,33.9896527,-118.4243437,88
6/10/2020,Diamond Bar,34.0286226,-117.8103367,83
6/10/2020,Downey,33.942215,-118.1235646,923
6/10/2020,Downtown,34.0428494,-118.2476732,176
6/10/2020,Duarte,34.1394513,-117.9772873,190
6/10/2020,Eagle Rock,34.1366877,-118.2076796,205
6/10/2020,East Hollywood,34.0904277,-118.2966254,246
6/10/2020,East Los Angeles,34.0239015,-118.1720157,1413
6/10/2020,Echo Park,34.0779819,-118.2567824,56
6/10/2020,El Monte,34.0751571,-118.036849,776
6/10/2020,El Segundo,33.917028,-118.4156337,74
6/10/2020,El Sereno,34.0811213,-118.1778495,230
6/10/2020,Elysian Park,34.0774343,-118.2386204,16
6/10/2020,Elysian Valley,34.0959128,-118.2420326,68
6/10/2020,Encino,34.1591324,-118.5016166,151
6/10/2020,Exposition,34.013654,-118.2872106,15
6/10/2020,Exposition Park,34.013654,-118.2872106,323
6/10/2020,Faircrest Heights,33.275839,-96.991881,7
6/10/2020,Figueroa Park Square,34.065295,-118.244762,52
6/10/2020,Florence-Firestone,33.9674263,-118.2433068,1507
6/10/2020,Gardena,33.8963593,-118.3053037,330
6/10/2020,Glassell Park,34.1161201,-118.2289627,205
6/10/2020,Glendale,34.1469416,-118.2478471,1076
6/10/2020,Glendora,34.1361187,-117.865339,179
6/10/2020,Gramercy Place,33.8677941,-118.3135464,83
6/10/2020,Granada Hills,34.2661558,-118.5174342,400
6/10/2020,Green Meadows,33.9409877,-118.2629968,224
6/10/2020,Hacienda Heights,33.9930677,-117.9686755,190
6/10/2020,Hancock Park,34.0677881,-118.3325765,91
6/10/2020,Harbor City,33.7911012,-118.3012604,134
6/10/2020,Harbor Gateway,33.8542249,-118.2992198,179
6/10/2020,Harbor Pines,33.7825681,-118.3069302,9
6/10/2020,Harvard Heights,34.0471105,-118.3054828,171
6/10/2020,Harvard Park,33.9839471,-118.3046228,400
6/10/2020,Hawaiian Gardens,33.8284787,-118.0743137,100
6/10/2020,Hawthorne,33.9188589,-118.3483256,619
6/10/2020,Hermosa Beach,33.86428,-118.39591,36
6/10/2020,Hidden Hills,34.164091,-118.657837,3
6/10/2020,Highland Park,34.1099469,-118.1969828,276
6/10/2020,Historic Filipinotown,34.88298,-114.7569,162
6/10/2020,Hollywood,34.0980031,-118.3295232,307
6/10/2020,Hollywood Hills,34.1311792,-118.3355474,88
6/10/2020,Huntington Park,33.9827043,-118.2120343,674
6/10/2020,Hyde Park,33.9805691,-118.3306308,181
6/10/2020,Industry,34.0197335,-117.9586754,11
6/10/2020,Inglewood,33.9562003,-118.353132,721
6/10/2020,Irwindale,34.1069927,-117.9342148,5
6/10/2020,Jefferson Park,34.0272344,-118.3175756,56
6/10/2020,Koreatown,34.0580134,-118.3008095,351
6/10/2020,La Canada Flintridge,34.1998302,-118.2005236,89
6/10/2020,La Habra Heights,33.9604546,-117.9504255,11
6/10/2020,La Mirada,33.9060971,-118.0107092,240
6/10/2020,La Puente,34.01979,-117.9503677,180
6/10/2020,La Verne,34.1008426,-117.7678355,42
6/10/2020,Lafayette Square,34.046406,-118.33379,23
6/10/2020,Lake Balboa,34.1811656,-118.495236,236
6/10/2020,Lake Los Angeles,34.6127395,-117.8403955,86
6/10/2020,Lakeview Terrace,34.1396617,-117.8986251,130
6/10/2020,Lakewood,33.8503463,-118.1171914,249
6/10/2020,Lancaster,34.6981064,-118.1366153,750
6/10/2020,Lawndale,33.8885217,-118.3531991,205
6/10/2020,Leimert Park,34.007702,-118.3320627,68
6/10/2020,Lincoln Heights,34.0812482,-118.2034419,330
6/10/2020,Little Armenia,34.0981716,-118.3044966,220
6/10/2020,Little Bangladesh,34.056179,-118.271908,172
6/10/2020,Little Tokyo,34.0482168,-118.2411814,33
6/10/2020,Lomita,33.8036545,-118.3195014,53
6/10/2020,Longwood,33.973537,-118.4263953,27
6/10/2020,Los Feliz,34.1100408,-118.2889236,59
6/10/2020,Lynwood,33.924831,-118.2024154,828
6/10/2020,Malibu,34.035591,-118.689423,39
6/10/2020,Manchester Square,33.966374,-118.3133775,29
6/10/2020,Mandeville Canyon,34.0610395,-118.4949801,3
6/10/2020,Manhattan Beach,33.8915985,-118.3951241,83
6/10/2020,Mar Vista,34.0037605,-118.4391641,91
6/10/2020,Marina Peninsula,33.7487127,-118.1227115,15
6/10/2020,Maywood,33.9866807,-118.185349,378
6/10/2020,Melrose,34.0536909,-118.2427666,644
6/10/2020,Mid-city,34.0415271,-118.3603703,132
6/10/2020,Miracle Mile,34.008544,-118.133415,47
6/10/2020,Mission Hills,34.2572249,-118.4670285,186
6/10/2020,Monrovia,34.1483499,-118.0014517,179
6/10/2020,Montebello,34.0159398,-118.111975,507
6/10/2020,Monterey Park,34.051522,-118.129807,202
6/10/2020,Mt. Washington,34.0988396,-118.2211069,118
6/10/2020,North Hills,34.2429575,-118.4854081,555
6/10/2020,North Hollywood,34.1729044,-118.3740371,845
6/10/2020,Northridge,34.2345615,-118.5369316,409
6/10/2020,Norwalk,33.9092802,-118.0849169,652
6/10/2020,Pacific Palisades,34.0480643,-118.5264706,60
6/10/2020,Pacoima,34.2625025,-118.427027,916
6/10/2020,Palisades Highlands,34.040067,-118.345948,7
6/10/2020,Palmdale,34.5793131,-118.1171108,853
6/10/2020,Palms,34.0247328,-118.4116152,209
6/10/2020,Palos Verdes Estates,33.7872386,-118.401813,43
6/10/2020,Panorama City,34.2242902,-118.4453745,955
6/10/2020,Paramount,33.898917,-118.171005,468
6/10/2020,Park La Brea,34.0674016,-118.3552363,22
6/10/2020,Pasadena,34.1476452,-118.1444779,70
6/10/2020,Pico Rivera,33.9830688,-118.096735,655
6/10/2020,Pico-Union,34.0465669,-118.2878942,691
6/10/2020,Playa Del Rey,33.9550828,-118.4367496,3
6/10/2020,Playa Vista,33.9760102,-118.4181654,49
6/10/2020,Pomona,34.0553813,-117.7517496,737
6/10/2020,Porter Ranch,34.2818164,-118.5612714,98
6/10/2020,Rancho Palos Verdes,33.7483311,-118.3707683,100
6/10/2020,Rancho Park,34.0344461,-118.4252632,19
6/10/2020,Redondo Beach,33.8455911,-118.3886766,151
6/10/2020,Regent Square,34.0615961,-118.4465521,5
6/10/2020,Reseda,34.2000784,-118.5369884,720
6/10/2020,Reseda Ranch,34.2765145,-118.5363704,32
6/10/2020,Reynier Village,34.0355228,-118.3864708,13
6/10/2020,Rolling Hills,33.7668041,-118.3496623,2
6/10/2020,Rolling Hills Estates,33.7877943,-118.3581284,14
6/10/2020,Rosemead,34.0676169,-118.0879763,148
6/10/2020,Rowland Heights,33.9761238,-117.9053395,175
6/10/2020,San Dimas,34.1066756,-117.8067257,79
6/10/2020,San Fernando,34.28497,-118.437652,231
6/10/2020,San Gabriel,34.0991325,-118.1086041,170
6/10/2020,San Marino,34.1215947,-118.1057394,24
6/10/2020,San Pedro,33.7358518,-118.2922934,1018
6/10/2020,Santa Clarita,34.3916641,-118.542586,850
6/10/2020,Santa Fe Springs,33.9480787,-118.0691499,92
6/10/2020,Santa Monica,34.0194704,-118.4912273,313
6/10/2020,Santa Monica Mountains,34.031132,-118.261507,1690
6/10/2020,Shadow Hills,34.2619469,-118.3517463,11
6/10/2020,Sherman Oaks,34.1508718,-118.4489865,273
6/10/2020,Sierra Madre,34.1616729,-118.0528456,14
6/10/2020,Signal Hill,33.804826,-118.168259,43
6/10/2020,Silverlake,34.092941,-118.2697155,217
6/10/2020,South Carthay,34.0561214,-118.3734109,39
6/10/2020,South El Monte,34.0519548,-118.0467339,201
6/10/2020,South Gate,33.9463456,-118.200981,944
6/10/2020,South Park,33.9959381,-118.2697608,549
6/10/2020,South Pasadena,34.1133062,-118.1478291,137
6/10/2020,South Whittier,33.9435081,-118.0347827,229
6/10/2020,St Elmo Village,34.006541,-118.157565,47
6/10/2020,Stevenson Ranch,34.3864721,-118.5826635,144
6/10/2020,Studio City,34.1483989,-118.3961877,89
6/10/2020,Sun Valley,34.2175042,-118.3703576,369
6/10/2020,Sunland,34.2669466,-118.3023,166
6/10/2020,Sycamore Square,34.329077,-118.4660031,1
6/10/2020,Sylmar,34.3076252,-118.4492148,932
6/10/2020,Tarzana,34.1714436,-118.5429789,273
6/10/2020,Temple City,34.1082994,-118.0577568,182
6/10/2020,Temple-Beaudry,34.0628846,-118.2512529,382
6/10/2020,Thai Town,34.1018533,-118.3048616,37
6/10/2020,Toluca Lake,34.1521688,-118.3571417,22
6/10/2020,Toluca Terrace,34.1521688,-118.3571417,8
6/10/2020,Toluca Woods,34.060921,-118.258622,3
6/10/2020,Torrance,33.8358492,-118.3406288,422
6/10/2020,Tujunga,34.252225,-118.2884105,135
6/10/2020,University Hills,34.0680353,-118.1733524,15
6/10/2020,University Park,34.027449,-118.2839493,256
6/10/2020,Valinda,34.0384785,-117.933559,228
6/10/2020,Valley Glen,34.1826379,-118.4138666,160
6/10/2020,Valley Village,34.1637147,-118.3965758,235
6/10/2020,Van Nuys,34.1866193,-118.4486669,890
6/10/2020,Venice,33.995044,-118.4668875,73
6/10/2020,Vermont Knolls,33.9668188,-118.29167,208
6/10/2020,Vermont Square,34.0019449,-118.3002125,99
6/10/2020,Vermont Vista,33.9419475,-118.2858138,471
6/10/2020,Vernon,34.007135,-118.22525,21
6/10/2020,Vernon Central,34.007135,-118.22525,825
6/10/2020,Victoria Park,34.0466887,-118.3307729,65
6/10/2020,View Heights,34.033882,-118.347713,11
6/10/2020,Walnut,34.0202894,-117.8653386,55
6/10/2020,Watts,33.9405674,-118.2428485,413
6/10/2020,Wellington Square,34.043033,-118.331976,30
6/10/2020,West Adams,34.0294356,-118.3524833,288
6/10/2020,West Covina,34.0686208,-117.9389526,480
6/10/2020,West Hills,34.2032325,-118.645476,170
6/10/2020,West Hollywood,34.0923014,-118.3692894,193
6/10/2020,West Los Angeles,34.0463986,-118.448135,119
6/10/2020,West Vernon,34.007135,-118.22525,614
6/10/2020,West Whittier/Los Nietos,34.036211,-118.219955,218
6/10/2020,Westchester,33.9597349,-118.4006322,113
6/10/2020,Westlake,34.0629226,-118.2728204,944
6/10/2020,Westlake Village,34.1460234,-118.8061794,6
6/10/2020,Westwood,34.0561207,-118.4306347,85
6/10/2020,Whittier,33.9708782,-118.0308396,424
6/10/2020,Wholesale District,34.0365749,-118.2354342,1063
6/10/2020,Willowbrook,33.9187863,-118.2343933,407
6/10/2020,Wilmington,33.7800164,-118.2625095,354
6/10/2020,Wilshire Center,34.0615146,-118.4327712,297
6/10/2020,Winnetka,34.2058826,-118.570934,352
6/10/2020,Woodland Hills,34.1684364,-118.6058382,194
6/11/2020,Acton,34.4807415,-118.1868379,58
6/11/2020,Adams-Normandie,34.0317877,-118.3002466,65
6/11/2020,Agoura Hills,34.14791,-118.7657042,36
6/11/2020,Alhambra,34.093042,-118.12706,266
6/11/2020,Alsace,33.9879995,-118.3476199,67
6/11/2020,Altadena,34.1863161,-118.1352329,178
6/11/2020,Angeles National Forest,34.3216546,-118.019201,0
6/11/2020,Angelino Heights,34.0702889,-118.2547965,21
6/11/2020,Arcadia,34.1362075,-118.0401497,104
6/11/2020,Arleta,34.2413266,-118.4322047,324
6/11/2020,Artesia,33.8690197,-118.0796195,50
6/11/2020,Atwater Village,34.1163979,-118.2564637,54
6/11/2020,Avalon,33.34221,-118.3272612,2
6/11/2020,Azusa,34.1338751,-117.9056046,336
6/11/2020,Baldwin Hills,34.0109887,-118.3370709,197
6/11/2020,Baldwin Park,34.0854739,-117.9611761,445
6/11/2020,Bassett,34.0497323,-117.9967323,252
6/11/2020,Bel Air,34.0827278,-118.4479802,39
6/11/2020,Bell,33.9747806,-118.1866361,457
6/11/2020,Bell Gardens,33.9694561,-118.1503953,416
6/11/2020,Bellflower,33.8825705,-118.1167679,517
6/11/2020,Beverly Crest,34.1167701,-118.4322607,41
6/11/2020,Beverly Hills,34.0696501,-118.3963062,155
6/11/2020,Beverlywood,34.0459334,-118.39492,42
6/11/2020,Boyle Heights,34.0436892,-118.2097684,1055
6/11/2020,Bradbury,34.1469511,-117.9708982,4
6/11/2020,Brentwood,34.0521403,-118.4740699,88
6/11/2020,Brookside,34.0536909,-118.2427666,0
6/11/2020,Burbank,34.1816482,-118.3258554,431
6/11/2020,Cadillac-Corning,33.973951,-118.248405,35
6/11/2020,Calabasas,34.1446643,-118.6440973,96
6/11/2020,Canoga Park,34.2010776,-118.5978259,592
6/11/2020,Canyon Country,34.4233293,-118.4720281,75
6/11/2020,Carson,33.8322043,-118.2517547,652
6/11/2020,Carthay,34.0611213,-118.3672997,93
6/11/2020,Castaic,34.4888822,-118.6228656,1644
6/11/2020,Central,34.0536909,-118.2427666,600
6/11/2020,Century City,34.0574263,-118.4147267,40
6/11/2020,Century Palms/Cove,34.062844,-118.415813,391
